,repeated,no_lead,mst_corporate,rs_winter,special_requests,mst_online,rs_summer,log_lead,average_price,total_individuals
13671,0,1,1.0,1.0,0,0.0,0.0,0,80.0,1
13672,0,0,0.0,0.0,0,1.0,1.0,133,94.5,2
13673,0,0,0.0,1.0,0,0.0,0.0,148,67.0,2
13674,0,0,0.0,0.0,0,1.0,1.0,108,137.7,3
13675,0,0,0.0,0.0,2,1.0,0.0,88,150.45,4
13676,0,0,0.0,0.0,2,1.0,0.0,69,99.45,2
13677,0,1,0.0,0.0,0,1.0,0.0,0,88.94,1
13678,0,0,0.0,0.0,0,0.0,0.0,30,121.0,2
13679,0,0,0.0,0.0,0,1.0,0.0,69,118.8,2
13680,1,0,1.0,0.0,0,0.0,0.0,5,100.0,2
13681,0,0,0.0,1.0,1,0.0,0.0,35,58.0,2
13682,0,0,0.0,1.0,0,1.0,0.0,1,79.0,2
13683,0,0,0.0,0.0,0,1.0,0.0,45,113.62,2
13684,0,0,0.0,0.0,2,1.0,0.0,217,119.85,3
13685,0,0,0.0,0.0,0,0.0,0.0,35,85.0,2
13686,0,0,0.0,0.0,0,0.0,1.0,245,110.0,1
13687,0,0,0.0,0.0,1,0.0,0.0,21,77.0,1
13688,0,0,0.0,0.0,0,0.0,0.0,45,60.0,2
13689,0,0,0.0,0.0,1,1.0,1.0,27,120.12,2
13690,0,0,0.0,0.0,0,1.0,0.0,89,126.9,2
13691,1,0,1.0,0.0,0,0.0,0.0,3,67.0,1
13692,0,0,0.0,0.0,0,0.0,1.0,3,124.0,1
13693,0,0,0.0,0.0,0,0.0,1.0,275,62.8,2
13694,0,0,0.0,0.0,0,0.0,0.0,111,120.0,1
13695,0,0,0.0,0.0,0,1.0,0.0,39,139.5,3
13696,0,0,0.0,0.0,0,1.0,0.0,13,179.55,4
13697,0,0,0.0,0.0,1,1.0,0.0,219,102.85,2
13698,0,0,0.0,1.0,0,1.0,0.0,15,106.33,2
13699,0,0,0.0,1.0,0,0.0,0.0,322,52.0,2
13700,0,0,0.0,0.0,2,1.0,1.0,68,121.5,3
13701,0,0,0.0,1.0,1,0.0,0.0,48,60.0,2
13702,0,0,0.0,0.0,0,0.0,0.0,176,125.1,2
13703,0,0,0.0,0.0,1,1.0,0.0,37,112.68,2
13704,0,0,0.0,0.0,1,1.0,0.0,14,109.0,1
13705,0,0,0.0,0.0,0,0.0,0.0,346,90.0,1
13706,0,0,0.0,1.0,1,1.0,0.0,42,74.8,2
13707,0,0,0.0,0.0,2,1.0,1.0,81,130.5,3
13708,0,0,0.0,0.0,0,1.0,1.0,1,20.749999999999993,2
13709,0,0,0.0,0.0,1,1.0,0.0,8,64.68,1
13710,0,0,0.0,0.0,0,0.0,0.0,418,107.0,2
13711,0,0,0.0,0.0,0,1.0,0.0,3,179.55,1
13712,0,0,1.0,0.0,1,0.0,1.0,2,85.0,3
13713,1,0,1.0,0.0,0,0.0,0.0,5,65.0,1
13714,0,0,0.0,0.0,0,1.0,1.0,164,76.46,2
13715,0,0,0.0,0.0,1,1.0,1.0,57,87.32,2
13716,0,0,0.0,0.0,2,1.0,1.0,3,113.0,2
13717,0,0,0.0,0.0,1,0.0,0.0,323,112.0,2
13718,0,0,0.0,0.0,2,1.0,0.0,50,93.6,2
13719,0,0,1.0,1.0,0,0.0,0.0,34,66.0,1
13720,0,0,0.0,0.0,0,1.0,0.0,48,130.05,3
13721,0,0,0.0,0.0,0,0.0,1.0,70,100.0,2
13722,0,0,0.0,0.0,0,1.0,1.0,138,169.15,4
13723,0,0,0.0,0.0,2,1.0,0.0,9,95.0,1
13724,0,0,0.0,1.0,0,1.0,0.0,39,80.1,2
13725,0,0,0.0,0.0,1,1.0,0.0,8,136.0,2
13726,0,0,0.0,0.0,1,1.0,0.0,65,67.81,2
13727,0,0,0.0,0.0,0,1.0,0.0,133,116.95,2
13728,0,0,0.0,0.0,1,0.0,0.0,377,115.0,2
13729,0,0,0.0,0.0,0,1.0,1.0,18,129.0,2
13730,0,0,1.0,0.0,0,0.0,0.0,1,90.0,1
13731,0,0,0.0,1.0,0,1.0,0.0,238,78.3,2
13732,0,0,0.0,0.0,0,1.0,0.0,40,140.4,2
13733,0,1,0.0,0.0,0,1.0,0.0,0,69.99,2
13734,0,0,0.0,1.0,1,1.0,0.0,2,93.0,2
13735,0,0,0.0,1.0,1,1.0,0.0,10,75.0,2
13736,0,0,0.0,0.0,1,1.0,1.0,6,171.0,3
13737,0,0,0.0,0.0,0,1.0,0.0,34,124.65,2
13738,0,0,0.0,0.0,2,1.0,1.0,145,123.3,2
13739,0,0,0.0,0.0,0,0.0,1.0,41,76.5,2
13740,0,0,0.0,0.0,0,0.0,1.0,69,120.0,1
13741,0,0,0.0,1.0,0,0.0,0.0,5,64.0,2
13742,0,0,0.0,0.0,1,1.0,1.0,5,96.76,2
13743,1,0,1.0,0.0,1,0.0,1.0,10,65.0,1
13744,0,0,0.0,0.0,1,0.0,1.0,265,115.0,2
13745,0,0,0.0,1.0,0,1.0,0.0,13,114.55,2
13746,0,0,0.0,0.0,2,1.0,0.0,28,131.0,2
13747,0,0,0.0,0.0,1,1.0,0.0,48,140.4,2
13748,0,0,1.0,1.0,0,0.0,0.0,99,81.0,1
13749,0,0,0.0,0.0,0,0.0,0.0,224,65.0,2
13750,0,0,0.0,0.0,2,1.0,0.0,117,123.3,3
13751,0,0,0.0,0.0,1,0.0,1.0,149,80.75,2
13752,0,1,0.0,0.0,0,0.0,0.0,0,20.749999999999993,1
13753,0,0,0.0,0.0,0,0.0,0.0,305,89.0,2
13754,0,0,0.0,0.0,1,1.0,0.0,77,96.3,2
13755,0,0,0.0,0.0,1,1.0,0.0,25,101.0,2
13756,0,0,0.0,0.0,1,1.0,0.0,18,116.75,2
13757,0,0,0.0,0.0,0,0.0,0.0,180,70.0,2
13758,0,0,0.0,0.0,2,1.0,0.0,8,158.0,2
13759,0,0,0.0,0.0,0,0.0,0.0,80,108.0,1
13760,0,0,0.0,1.0,2,1.0,0.0,51,109.8,3
13761,0,0,0.0,0.0,0,0.0,0.0,79,75.0,2
13762,0,0,0.0,0.0,0,0.0,0.0,12,72.0,2
13763,0,0,0.0,0.0,0,0.0,1.0,6,120.5,3
13764,1,0,1.0,0.0,1,0.0,0.0,4,40.0,1
13765,0,0,0.0,0.0,0,0.0,1.0,76,82.45,2
13766,0,1,0.0,0.0,2,1.0,0.0,0,126.0,2
13767,0,0,0.0,0.0,1,0.0,1.0,265,115.0,2
13768,0,0,0.0,0.0,0,0.0,0.0,114,80.75,2
13769,0,0,0.0,0.0,0,0.0,1.0,205,80.24,2
13770,0,0,0.0,0.0,0,0.0,1.0,4,72.25,2
13771,0,0,0.0,0.0,0,0.0,1.0,39,101.5,2
13772,0,0,0.0,0.0,1,1.0,0.0,127,89.25,2
13773,0,0,0.0,0.0,0,0.0,1.0,58,87.3,2
13774,0,0,0.0,0.0,0,0.0,0.0,168,85.0,2
13775,0,0,0.0,0.0,0,0.0,0.0,157,133.6,3
13776,0,0,0.0,1.0,1,0.0,0.0,50,52.0,2
13777,0,1,1.0,0.0,0,0.0,0.0,0,163.18,1
13778,0,0,0.0,0.0,0,0.0,0.0,8,110.0,1
13779,0,0,0.0,0.0,1,1.0,0.0,9,75.0,1
13780,0,0,0.0,1.0,0,1.0,0.0,2,78.52,2
13781,0,0,0.0,0.0,0,0.0,0.0,275,90.0,2
13782,0,0,0.0,0.0,1,0.0,1.0,57,90.67,2
13783,0,0,0.0,1.0,0,1.0,0.0,47,69.53,2
13784,0,0,0.0,0.0,1,0.0,0.0,58,105.0,3
13785,0,0,0.0,0.0,1,1.0,1.0,5,155.25,2
13786,0,0,0.0,0.0,1,1.0,0.0,33,111.6,1
13787,0,0,0.0,0.0,1,1.0,1.0,151,100.5,2
13788,0,0,0.0,0.0,2,1.0,0.0,62,124.5,2
13789,0,0,0.0,0.0,2,1.0,1.0,2,179.55,2
13790,0,0,0.0,0.0,1,0.0,0.0,24,95.0,2
13791,0,0,0.0,0.0,1,1.0,0.0,141,147.6,3
13792,0,0,0.0,0.0,0,0.0,1.0,8,87.0,1
13793,0,0,1.0,0.0,0,0.0,0.0,113,100.0,1
13794,0,0,0.0,0.0,0,0.0,0.0,3,92.7,1
13795,0,0,0.0,0.0,0,1.0,0.0,4,87.78,2
13796,0,0,0.0,0.0,0,1.0,1.0,2,179.55,2
13797,0,0,0.0,0.0,1,1.0,1.0,8,179.55,2
13798,0,0,0.0,0.0,1,0.0,0.0,226,80.75,2
13799,0,0,1.0,1.0,0,0.0,0.0,99,81.0,1
13800,0,0,0.0,0.0,0,0.0,1.0,26,120.0,2
13801,0,0,0.0,0.0,0,1.0,1.0,100,150.3,3
13802,0,0,0.0,0.0,0,1.0,0.0,33,104.49,2
13803,0,0,0.0,0.0,1,1.0,0.0,14,114.0,1
13804,0,0,0.0,0.0,0,0.0,0.0,286,91.0,1
13805,0,0,0.0,0.0,0,0.0,0.0,135,90.0,2
13806,0,0,0.0,0.0,0,1.0,0.0,40,140.4,2
13807,0,0,0.0,0.0,1,1.0,0.0,6,134.83,2
13808,0,0,0.0,0.0,0,0.0,0.0,14,73.0,2
13809,0,0,0.0,0.0,0,1.0,0.0,72,118.8,2
13810,0,0,0.0,1.0,2,1.0,0.0,20,96.9,2
13811,0,0,0.0,0.0,2,1.0,0.0,8,103.0,1
13812,0,0,0.0,0.0,1,1.0,0.0,69,97.33,2
13813,0,0,0.0,0.0,1,1.0,0.0,91,58.9,2
13814,0,0,0.0,0.0,0,1.0,1.0,119,85.5,2
13815,0,0,0.0,0.0,0,1.0,0.0,256,20.749999999999993,2
13816,0,0,0.0,0.0,2,1.0,0.0,45,90.0,1
13817,0,0,0.0,0.0,2,1.0,1.0,92,112.5,1
13818,0,0,1.0,0.0,0,0.0,0.0,3,65.0,1
13819,0,0,0.0,0.0,1,1.0,0.0,18,137.57,2
13820,0,0,0.0,0.0,0,1.0,1.0,179,88.76,2
13821,0,0,0.0,0.0,0,0.0,0.0,42,63.0,2
13822,0,0,0.0,0.0,2,1.0,1.0,93,117.9,2
13823,0,0,0.0,1.0,1,1.0,0.0,266,96.3,2
13824,1,1,1.0,0.0,1,0.0,0.0,0,65.0,1
13825,0,0,0.0,0.0,0,0.0,0.0,91,105.0,2
13826,0,0,0.0,0.0,0,0.0,1.0,3,36.25,1
13827,0,0,0.0,0.0,1,1.0,0.0,15,148.0,2
13828,0,0,0.0,0.0,1,1.0,1.0,1,99.0,2
13829,0,0,0.0,0.0,0,1.0,1.0,143,121.8,2
13830,0,0,0.0,0.0,0,1.0,0.0,83,132.3,1
13831,0,0,0.0,0.0,1,1.0,0.0,61,149.4,2
13832,0,0,0.0,0.0,2,1.0,0.0,17,114.5,2
13833,0,0,0.0,0.0,1,1.0,0.0,158,69.92,2
13834,0,0,0.0,0.0,1,1.0,0.0,4,20.749999999999993,1
13835,0,0,0.0,0.0,0,0.0,0.0,166,110.0,1
13836,0,0,0.0,0.0,0,0.0,0.0,273,95.0,2
13837,0,0,0.0,0.0,1,1.0,1.0,5,90.0,2
13838,0,0,0.0,0.0,2,1.0,0.0,9,128.5,2
13839,0,0,0.0,0.0,0,0.0,0.0,103,115.0,1
13840,0,0,0.0,0.0,2,1.0,1.0,15,179.55,4
13841,0,0,0.0,0.0,2,1.0,0.0,20,140.33,2
13842,0,0,0.0,0.0,1,1.0,0.0,38,81.9,2
13843,0,0,0.0,0.0,0,0.0,1.0,117,72.25,2
13844,0,1,0.0,0.0,0,1.0,0.0,0,155.0,4
13845,0,0,0.0,0.0,1,1.0,1.0,93,71.4,2
13846,0,0,0.0,0.0,1,1.0,0.0,8,89.0,1
13847,0,0,0.0,0.0,0,0.0,1.0,257,101.5,2
13848,1,0,0.0,0.0,0,0.0,0.0,19,80.0,1
13849,1,0,1.0,0.0,0,0.0,0.0,5,65.0,1
13850,0,0,0.0,0.0,0,0.0,1.0,192,110.0,1
13851,0,0,0.0,0.0,1,0.0,1.0,192,96.9,3
13852,0,0,0.0,0.0,1,1.0,1.0,38,179.55,4
13853,0,0,0.0,0.0,1,1.0,1.0,152,149.25,2
13854,0,0,0.0,1.0,1,1.0,0.0,17,68.0,1
13855,0,0,0.0,1.0,1,1.0,0.0,6,88.0,1
13856,0,0,0.0,0.0,0,1.0,0.0,9,179.55,4
13857,0,0,0.0,0.0,0,0.0,0.0,102,80.0,1
13858,0,0,0.0,0.0,1,1.0,0.0,39,81.9,2
13859,0,0,0.0,0.0,0,1.0,0.0,37,94.5,2
13860,0,0,0.0,1.0,0,1.0,0.0,50,72.9,1
13861,0,0,0.0,0.0,0,1.0,1.0,133,114.3,2
13862,0,0,0.0,0.0,2,1.0,0.0,41,109.0,2
13863,1,0,1.0,1.0,1,0.0,0.0,1,65.0,1
13864,0,0,0.0,0.0,0,0.0,0.0,12,72.0,1
13865,0,0,0.0,0.0,0,0.0,0.0,100,38.67,2
13866,0,0,0.0,0.0,1,0.0,0.0,386,115.0,2
13867,0,0,0.0,0.0,1,1.0,0.0,106,118.8,2
13868,0,0,0.0,0.0,0,0.0,0.0,230,137.0,2
13869,0,0,0.0,0.0,1,1.0,0.0,50,124.0,2
13870,0,0,0.0,0.0,0,1.0,0.0,59,93.6,2
13871,0,0,0.0,0.0,0,1.0,0.0,63,80.3,2
13872,0,0,0.0,0.0,1,1.0,0.0,61,79.36,2
13873,0,0,0.0,0.0,0,0.0,1.0,114,75.0,1
13874,0,0,0.0,0.0,1,1.0,0.0,37,109.0,2
13875,0,0,0.0,0.0,0,0.0,1.0,177,100.0,2
13876,0,0,0.0,0.0,1,1.0,0.0,72,82.45,2
13877,0,0,0.0,0.0,1,1.0,1.0,8,133.0,2
13878,0,0,0.0,0.0,0,0.0,0.0,99,65.0,2
13879,0,0,0.0,0.0,0,1.0,0.0,5,119.0,2
13880,0,0,0.0,0.0,1,1.0,0.0,79,96.3,2
13881,0,0,0.0,0.0,1,1.0,1.0,166,96.79,2
13882,0,0,0.0,1.0,0,1.0,0.0,93,118.19,2
13883,0,0,0.0,0.0,0,1.0,1.0,182,114.75,3
13884,0,0,0.0,0.0,2,1.0,0.0,39,174.25,2
13885,0,0,0.0,0.0,1,0.0,0.0,36,67.32,2
13886,0,0,0.0,0.0,1,1.0,0.0,96,87.55,2
13887,0,1,0.0,0.0,1,1.0,1.0,0,139.0,2
13888,0,0,0.0,0.0,0,1.0,0.0,17,97.0,2
13889,0,0,0.0,0.0,0,0.0,0.0,129,80.75,2
13890,0,0,1.0,0.0,0,0.0,0.0,4,65.0,1
13891,0,1,0.0,0.0,0,0.0,1.0,0,116.45,2
13892,0,0,0.0,0.0,0,0.0,0.0,34,179.55,2
13893,0,0,0.0,1.0,1,0.0,0.0,30,72.0,2
13894,0,0,0.0,0.0,2,1.0,0.0,258,88.83,2
13895,0,0,0.0,0.0,0,0.0,1.0,113,72.25,2
13896,0,0,0.0,0.0,2,1.0,0.0,42,88.0,2
13897,0,0,0.0,0.0,0,1.0,1.0,188,116.7,3
13898,0,0,0.0,0.0,1,1.0,1.0,187,86.5,2
13899,0,0,0.0,0.0,0,1.0,0.0,1,20.749999999999993,1
13900,0,0,0.0,0.0,0,0.0,1.0,166,72.25,2
13901,0,0,0.0,0.0,0,1.0,1.0,34,152.1,3
13902,0,0,0.0,0.0,1,1.0,0.0,199,95.4,2
13903,0,0,0.0,0.0,0,0.0,0.0,41,139.95,2
13904,0,0,0.0,0.0,1,1.0,0.0,28,179.55,4
13905,0,0,0.0,0.0,1,1.0,0.0,130,153.3,3
13906,0,0,0.0,1.0,1,1.0,0.0,38,79.4,2
13907,0,0,0.0,0.0,0,1.0,1.0,171,80.75,2
13908,0,0,0.0,0.0,2,1.0,1.0,98,121.5,3
13909,0,0,0.0,0.0,1,1.0,0.0,110,78.1,2
13910,0,0,1.0,0.0,0,0.0,0.0,5,65.0,1
13911,0,0,0.0,0.0,1,1.0,0.0,9,80.47,1
13912,0,0,1.0,1.0,0,0.0,0.0,13,86.0,1
13913,0,0,0.0,0.0,1,1.0,0.0,157,117.68,1
13914,0,0,0.0,0.0,1,1.0,0.0,23,119.0,2
13915,0,0,0.0,0.0,2,0.0,1.0,3,65.0,2
13916,0,0,0.0,0.0,0,1.0,0.0,88,179.55,4
13917,0,0,0.0,0.0,0,0.0,0.0,40,60.0,2
13918,0,0,0.0,0.0,0,0.0,0.0,280,110.0,2
13919,0,0,0.0,0.0,0,1.0,1.0,112,150.3,3
13920,0,0,0.0,0.0,0,0.0,0.0,433,70.0,2
13921,0,0,0.0,0.0,0,1.0,1.0,47,134.1,3
13922,0,0,0.0,1.0,1,1.0,0.0,20,88.0,2
13923,0,0,0.0,0.0,0,0.0,0.0,50,69.0,2
13924,0,0,0.0,0.0,1,1.0,0.0,68,63.75,2
13925,0,0,0.0,1.0,0,1.0,0.0,59,20.749999999999993,1
13926,0,0,0.0,0.0,0,1.0,0.0,66,112.2,2
13927,0,0,0.0,0.0,0,0.0,0.0,8,54.75,2
13928,0,0,0.0,0.0,1,1.0,0.0,12,95.48,2
13929,0,0,0.0,0.0,0,0.0,0.0,31,84.0,2
13930,0,0,0.0,1.0,1,0.0,0.0,41,65.0,2
13931,0,0,0.0,0.0,0,1.0,0.0,229,89.25,2
13932,1,0,1.0,1.0,0,0.0,0.0,2,65.0,1
13933,0,0,0.0,0.0,0,0.0,1.0,103,94.5,2
13934,0,0,0.0,1.0,0,0.0,0.0,1,60.0,1
13935,0,0,0.0,1.0,1,1.0,0.0,61,109.8,3
13936,0,0,0.0,0.0,0,1.0,1.0,134,109.8,2
13937,0,0,0.0,0.0,0,1.0,1.0,106,159.3,3
13938,0,0,0.0,0.0,0,1.0,1.0,66,154.8,3
13939,0,0,0.0,0.0,0,0.0,0.0,82,65.0,2
13940,0,0,0.0,0.0,0,1.0,0.0,122,99.45,2
13941,0,0,0.0,1.0,0,1.0,0.0,5,63.1,1
13942,0,0,0.0,0.0,1,1.0,1.0,195,81.81,4
13943,0,0,0.0,0.0,0,0.0,0.0,28,85.5,2
13944,0,0,0.0,0.0,0,0.0,0.0,276,61.0,2
13945,0,0,0.0,0.0,0,1.0,0.0,198,90.9,1
13946,0,0,0.0,0.0,1,1.0,0.0,88,119.85,2
13947,0,0,0.0,0.0,1,0.0,1.0,265,115.0,2
13948,0,0,0.0,0.0,0,0.0,0.0,162,115.0,1
13949,0,0,0.0,0.0,1,0.0,0.0,296,117.0,2
13950,0,0,0.0,0.0,2,1.0,0.0,52,79.2,2
13951,0,0,0.0,0.0,0,0.0,0.0,210,72.75,2
13952,0,0,0.0,0.0,0,0.0,0.0,17,72.4,2
13953,0,0,0.0,1.0,0,1.0,0.0,6,92.0,1
13954,0,0,0.0,0.0,2,1.0,0.0,49,118.8,2
13955,0,0,0.0,0.0,1,1.0,0.0,42,179.55,4
13956,0,0,0.0,0.0,0,0.0,0.0,48,130.0,2
13957,0,0,0.0,0.0,2,1.0,0.0,41,96.9,1
13958,0,0,0.0,0.0,2,1.0,0.0,135,94.5,2
13959,0,0,0.0,0.0,1,0.0,0.0,13,85.0,2
13960,0,0,0.0,0.0,1,1.0,0.0,18,96.9,2
13961,0,0,0.0,0.0,0,1.0,0.0,34,108.0,2
13962,0,0,0.0,0.0,0,1.0,0.0,49,119.85,2
13963,0,0,0.0,0.0,1,0.0,0.0,28,87.0,2
13964,0,0,0.0,0.0,1,1.0,0.0,15,111.0,2
13965,0,0,0.0,0.0,0,0.0,0.0,79,75.0,2
13966,0,0,0.0,1.0,1,1.0,0.0,31,89.3,2
13967,0,0,0.0,0.0,1,1.0,1.0,111,155.7,3
13968,0,0,0.0,0.0,0,1.0,0.0,78,62.18,2
13969,0,0,0.0,0.0,0,0.0,0.0,279,110.0,2
13970,0,0,0.0,0.0,0,0.0,0.0,418,75.0,2
13971,0,0,0.0,0.0,0,0.0,1.0,163,100.0,1
13972,0,0,0.0,0.0,0,0.0,1.0,147,124.0,3
13973,0,0,0.0,1.0,0,0.0,0.0,115,76.0,1
13974,0,0,1.0,1.0,0,0.0,0.0,29,85.0,2
13975,0,0,0.0,0.0,1,0.0,0.0,109,90.96,2
13976,0,0,0.0,0.0,0,1.0,1.0,158,114.3,2
13977,0,0,0.0,0.0,1,1.0,0.0,53,116.1,2
13978,0,0,0.0,0.0,1,1.0,1.0,213,118.15,2
13979,0,0,0.0,0.0,0,0.0,0.0,2,81.75,2
13980,0,0,0.0,0.0,0,0.0,0.0,3,20.749999999999993,1
13981,0,0,0.0,0.0,1,1.0,1.0,7,143.0,2
13982,0,0,0.0,0.0,1,1.0,1.0,4,124.0,2
13983,0,1,1.0,0.0,0,0.0,0.0,0,65.0,1
13984,0,1,0.0,0.0,0,1.0,1.0,0,124.0,2
13985,0,0,0.0,0.0,1,0.0,0.0,128,105.4,3
13986,0,0,0.0,0.0,0,1.0,1.0,196,105.3,2
13987,0,0,0.0,1.0,2,1.0,0.0,49,106.2,2
13988,0,0,0.0,0.0,1,1.0,0.0,25,85.0,2
13989,0,0,0.0,1.0,0,1.0,0.0,138,63.36,2
13990,0,0,0.0,0.0,0,0.0,0.0,285,100.0,2
13991,0,0,0.0,1.0,0,1.0,0.0,33,74.25,2
13992,0,0,1.0,0.0,0,0.0,0.0,5,77.0,1
13993,0,0,0.0,0.0,0,1.0,0.0,15,131.0,2
13994,0,0,0.0,0.0,1,0.0,0.0,92,49.07,2
13995,0,0,0.0,0.0,0,0.0,0.0,74,109.0,2
13996,0,0,0.0,0.0,0,1.0,1.0,129,126.9,2
13997,0,0,0.0,1.0,0,1.0,0.0,290,73.95,2
13998,0,0,0.0,0.0,1,1.0,0.0,149,90.0,2
13999,0,0,0.0,0.0,1,1.0,0.0,28,85.59,2
14000,0,0,0.0,0.0,0,0.0,0.0,12,110.5,1
14001,0,0,0.0,0.0,0,0.0,0.0,65,129.2,2
14002,0,0,0.0,0.0,0,0.0,0.0,105,75.0,2
14003,0,0,0.0,0.0,0,0.0,0.0,32,73.0,1
14004,0,0,0.0,0.0,0,1.0,0.0,66,138.6,2
14005,0,0,0.0,0.0,0,0.0,0.0,105,110.0,2
14006,0,0,0.0,0.0,0,0.0,0.0,169,106.0,2
14007,0,0,0.0,0.0,2,1.0,0.0,3,102.0,1
14008,0,0,0.0,0.0,0,1.0,1.0,48,179.55,4
14009,0,0,0.0,1.0,0,1.0,0.0,68,109.8,3
14010,0,0,0.0,0.0,1,0.0,0.0,32,68.0,2
14011,1,0,1.0,1.0,1,0.0,0.0,3,66.0,1
14012,0,0,0.0,0.0,1,1.0,1.0,13,129.0,2
14013,0,0,0.0,0.0,1,1.0,1.0,64,117.9,2
14014,0,0,0.0,0.0,1,1.0,0.0,36,96.3,2
14015,0,0,0.0,0.0,1,1.0,1.0,146,123.3,2
14016,0,0,0.0,0.0,2,0.0,1.0,231,96.9,3
14017,0,0,0.0,0.0,0,0.0,1.0,193,120.0,2
14018,0,0,0.0,0.0,1,1.0,0.0,32,94.94,2
14019,0,0,0.0,0.0,1,1.0,0.0,35,83.9,2
14020,0,0,0.0,1.0,0,0.0,0.0,140,70.0,2
14021,0,0,0.0,1.0,0,0.0,0.0,42,60.0,2
14022,0,0,0.0,1.0,0,1.0,0.0,26,79.92,1
14023,0,0,0.0,0.0,0,0.0,0.0,193,65.0,2
14024,0,0,0.0,0.0,0,0.0,0.0,192,20.749999999999993,2
14025,0,0,0.0,0.0,1,1.0,1.0,117,114.3,2
14026,0,0,0.0,0.0,0,1.0,0.0,16,135.0,2
14027,0,1,1.0,0.0,0,0.0,0.0,0,65.0,2
14028,0,0,1.0,0.0,0,0.0,1.0,44,75.0,2
14029,0,0,1.0,0.0,1,0.0,0.0,93,161.15,2
14030,0,0,0.0,1.0,0,0.0,0.0,1,60.0,1
14031,0,0,0.0,0.0,0,1.0,1.0,3,153.0,2
14032,0,0,0.0,0.0,2,1.0,0.0,29,81.55,2
14033,0,0,0.0,0.0,2,0.0,1.0,112,92.65,2
14034,0,0,0.0,0.0,0,1.0,0.0,66,105.3,2
14035,0,0,0.0,1.0,1,1.0,0.0,13,179.55,4
14036,0,0,0.0,0.0,1,1.0,0.0,6,136.0,2
14037,0,0,0.0,1.0,0,0.0,0.0,69,82.0,2
14038,0,0,0.0,1.0,0,0.0,0.0,15,86.0,1
14039,0,0,0.0,0.0,0,1.0,1.0,26,101.0,2
14040,0,0,0.0,0.0,0,0.0,0.0,55,60.0,2
14041,0,0,0.0,0.0,1,1.0,0.0,14,100.87,3
14042,0,0,0.0,0.0,0,1.0,0.0,58,81.08,2
14043,0,0,0.0,0.0,1,1.0,0.0,1,125.0,2
14044,0,0,0.0,0.0,0,1.0,0.0,14,142.0,2
14045,0,1,0.0,0.0,1,0.0,0.0,0,20.749999999999993,1
14046,0,0,0.0,0.0,0,0.0,0.0,56,179.55,2
14047,0,0,0.0,0.0,1,1.0,0.0,55,113.4,3
14048,0,0,0.0,0.0,2,0.0,0.0,84,80.75,2
14049,0,0,1.0,0.0,0,0.0,0.0,5,77.0,1
14050,0,0,0.0,0.0,0,0.0,0.0,166,110.0,1
14051,0,0,0.0,0.0,0,0.0,0.0,335,80.0,1
14052,0,0,0.0,0.0,0,0.0,0.0,28,85.0,2
14053,0,0,0.0,0.0,1,1.0,1.0,63,141.3,3
14054,0,0,0.0,0.0,1,1.0,1.0,134,119.85,2
14055,0,0,0.0,0.0,0,0.0,0.0,68,65.0,2
14056,0,0,0.0,0.0,0,1.0,0.0,73,90.9,1
14057,0,0,0.0,0.0,1,0.0,0.0,100,140.0,2
14058,0,0,0.0,0.0,0,1.0,0.0,249,96.3,2
14059,0,0,0.0,0.0,0,1.0,0.0,6,116.0,2
14060,0,0,0.0,1.0,1,1.0,0.0,36,78.3,2
14061,0,0,0.0,1.0,0,1.0,0.0,1,91.1,2
14062,0,0,0.0,0.0,0,1.0,0.0,75,78.0,2
14063,0,0,0.0,0.0,0,1.0,1.0,68,123.17,2
14064,0,0,0.0,0.0,0,1.0,0.0,24,107.1,2
14065,0,0,0.0,0.0,2,1.0,1.0,22,179.55,3
14066,0,0,0.0,0.0,0,0.0,1.0,112,100.0,2
14067,0,0,0.0,0.0,0,0.0,0.0,258,110.0,2
14068,0,1,0.0,0.0,0,1.0,0.0,0,159.0,1
14069,0,0,0.0,0.0,1,1.0,1.0,99,94.35,2
14070,0,0,0.0,0.0,1,1.0,0.0,29,100.28,2
14071,0,0,0.0,0.0,0,0.0,0.0,4,96.0,1
14072,0,0,0.0,0.0,0,1.0,1.0,159,94.5,2
14073,0,0,0.0,0.0,2,1.0,1.0,1,95.0,1
14074,0,1,0.0,0.0,1,1.0,1.0,0,76.5,2
14075,0,0,0.0,1.0,0,1.0,0.0,21,103.67,2
14076,0,0,0.0,0.0,0,0.0,1.0,117,94.5,2
14077,0,0,1.0,0.0,0,0.0,0.0,17,65.0,1
14078,0,0,0.0,0.0,2,1.0,0.0,28,130.0,2
14079,0,0,0.0,0.0,1,1.0,1.0,155,96.3,2
14080,0,0,1.0,0.0,0,0.0,0.0,3,120.0,2
14081,0,0,0.0,0.0,0,1.0,0.0,39,179.55,3
14082,0,0,0.0,0.0,1,1.0,0.0,94,96.3,2
14083,0,1,0.0,0.0,0,0.0,0.0,0,66.4,1
14084,0,0,0.0,0.0,2,1.0,0.0,166,73.6,2
14085,0,1,0.0,0.0,2,1.0,1.0,0,106.0,2
14086,0,0,0.0,0.0,1,1.0,0.0,59,118.8,2
14087,0,0,0.0,0.0,0,1.0,1.0,159,105.3,2
14088,0,0,0.0,0.0,2,1.0,0.0,11,179.55,3
14089,1,0,1.0,0.0,1,0.0,0.0,20,88.0,1
14090,0,0,0.0,0.0,1,1.0,1.0,86,97.54,2
14091,0,0,0.0,0.0,2,1.0,1.0,4,176.0,4
